Date,Price,Open,High,Low,Vol.,Change %
Jun 16 2015,6710.10,6710.52,6723.49,6656.90,740.51M,-0.01%
Jun 17 2015,6680.55,6710.10,6731.54,6665.95,706.47M,-0.44%
Jun 18 2015,6707.88,6680.55,6707.88,6625.16,797.21M,0.41%
Jun 19 2015,6710.45,6707.88,6759.29,6691.82,1.27B,0.04%
Jun 22 2015,6825.67,6710.45,6825.67,6710.45,772.66M,1.72%
Jun 23 2015,6834.87,6825.67,6856.49,6825.67,598.08M,0.13%
Jun 24 2015,6844.80,6834.87,6873.43,6834.32,688.93M,0.15%
Jun 25 2015,6807.82,6844.80,6869.04,6798.80,675.60M,-0.54%
Jun 26 2015,6753.70,6807.82,6807.82,6731.13,613.76M,-0.79%
Jun 29 2015,6620.48,6753.70,6753.70,6598.64,786.02M,-1.97%
Jun 30 2015,6520.98,6620.48,6620.75,6520.98,909.53M,-1.50%
Jul 01 2015,6608.59,6520.98,6637.34,6520.98,814.01M,1.34%
Jul 02 2015,6630.47,6608.59,6647.70,6600.37,608.68M,0.33%
Jul 03 2015,6585.78,6630.47,6630.75,6572.46,462.88M,-0.67%
Jul 06 2015,6535.68,6585.78,6585.78,6506.71,629.53M,-0.76%
Jul 07 2015,6432.21,6535.68,6543.80,6432.21,789.93M,-1.58%
Jul 08 2015,6490.70,6432.21,6515.06,6430.36,941.35M,0.91%
Jul 09 2015,6581.63,6490.70,6594.18,6490.70,788.63M,1.40%
Jul 10 2015,6673.38,6581.63,6687.57,6581.63,720.75M,1.39%
Jul 13 2015,6737.95,6673.38,6743.05,6673.38,661.87M,0.97%
Jul 14 2015,6753.75,6737.95,6753.75,6710.62,595.32M,0.23%
Jul 15 2015,6753.75,6753.75,6775.91,6728.49,566.43M,0.00%
Jul 16 2015,6796.45,6753.75,6805.14,6752.09,605.23M,0.63%
Jul 17 2015,6775.08,6796.45,6799.78,6764.80,602.28M,-0.31%
Jul 20 2015,6788.69,6775.08,6813.41,6772.09,431.75M,0.20%
Jul 21 2015,6769.07,6788.69,6800.13,6758.75,573.51M,-0.29%
Jul 22 2015,6667.34,6769.07,6769.07,6653.39,714.92M,-1.50%
Jul 23 2015,6655.01,6667.34,6711.49,6644.85,651.24M,-0.18%
Jul 24 2015,6579.81,6655.01,6684.81,6573.96,664.74M,-1.13%
Jul 27 2015,6505.13,6579.81,6589.48,6495.67,686.74M,-1.13%
Jul 28 2015,6555.28,6505.13,6569.45,6505.13,730.87M,0.77%
Jul 29 2015,6631.00,6555.28,6634.04,6555.28,845.40M,1.16%
Jul 30 2015,6668.87,6631.00,6697.40,6631.00,802.15M,0.57%
Jul 31 2015,6696.28,6668.87,6705.42,6646.26,958.42M,0.41%
Aug 03 2015,6688.62,6696.28,6710.79,6668.18,700.91M,-0.11%
Aug 04 2015,6686.57,6688.62,6715.51,6644.65,1.44B,-0.03%
Aug 05 2015,6752.41,6686.57,6764.82,6686.57,873.48M,0.98%
Aug 06 2015,6747.09,6752.41,6763.34,6717.49,713.00M,-0.08%
Aug 07 2015,6718.49,6747.09,6754.77,6718.49,614.01M,-0.42%
Aug 10 2015,6736.22,6718.49,6751.49,6653.65,789.15M,0.26%
Aug 11 2015,6664.54,6736.22,6736.22,6663.98,727.57M,-1.06%
Aug 12 2015,6571.19,6664.54,6664.54,6536.41,1.12B,-1.40%
Aug 13 2015,6568.33,6571.19,6634.71,6553.45,689.59M,-0.04%
Aug 14 2015,6550.74,6568.33,6603.17,6544.42,595.48M,-0.27%
Aug 17 2015,6550.30,6550.74,6585.88,6507.76,485.85M,-0.01%
Aug 18 2015,6526.29,6550.30,6564.55,6505.69,555.00M,-0.37%
Aug 19 2015,6403.45,6526.29,6526.52,6403.45,721.08M,-1.88%
Aug 20 2015,6367.89,6403.45,6408.61,6359.71,750.76M,-0.56%
Aug 21 2015,6187.65,6367.89,6367.89,6187.65,832.21M,-2.83%
Aug 24 2015,5898.87,6187.65,6187.65,5768.22,1.71B,-4.67%
Aug 25 2015,6081.34,5898.87,6115.74,5898.87,1.38B,3.09%
Aug 26 2015,5979.20,6081.34,6095.05,5949.94,1.02B,-1.68%
Aug 27 2015,6192.03,5979.20,6212.48,5979.20,1.06B,3.56%
Aug 28 2015,6247.94,6192.03,6247.94,6152.01,895.70M,0.90%
Sep 01 2015,6058.54,6247.94,6247.94,6028.71,1.03B,-3.03%
Sep 02 2015,6083.31,6058.54,6161.68,6021.36,791.46M,0.41%
Sep 03 2015,6194.10,6083.31,6215.74,6083.31,758.47M,1.82%
Sep 04 2015,6042.92,6194.10,6194.10,6040.49,766.16M,-2.44%
Sep 07 2015,6074.52,6042.92,6125.67,6042.92,479.13M,0.52%
Sep 08 2015,6146.10,6074.52,6196.47,6074.52,685.13M,1.18%
Sep 09 2015,6229.01,6146.10,6284.17,6146.10,756.98M,1.35%
Sep 10 2015,6155.81,6229.01,6229.01,6127.52,772.72M,-1.18%
Sep 11 2015,6117.76,6155.81,6174.28,6113.10,584.62M,-0.62%
Sep 14 2015,6084.59,6117.76,6191.82,6065.43,617.18M,-0.54%
Sep 15 2015,6137.60,6084.59,6158.08,6019.92,728.37M,0.87%
Sep 16 2015,6229.21,6137.60,6244.94,6137.60,844.32M,1.49%
Sep 17 2015,6186.99,6229.21,6239.86,6182.63,861.35M,-0.68%
Sep 18 2015,6104.11,6186.99,6188.74,6053.87,1.55B,-1.34%
Sep 21 2015,6108.71,6104.11,6168.74,6083.64,719.11M,0.08%
Sep 22 2015,5935.84,6108.71,6111.57,5935.84,970.78M,-2.83%
Sep 23 2015,6032.24,5935.84,6067.56,5933.23,748.15M,1.62%
Sep 24 2015,5961.49,6032.24,6055.64,5947.19,894.32M,-1.17%
Sep 25 2015,6109.01,5961.49,6120.67,5961.49,863.42M,2.47%
Sep 28 2015,5958.86,6109.01,6110.31,5958.86,997.74M,-2.46%
Sep 29 2015,5909.24,5958.86,5958.86,5877.08,1.03B,-0.83%
Sep 30 2015,6061.61,5909.24,6061.61,5909.24,1.05B,2.58%
Oct 01 2015,6072.47,6061.61,6172.78,6053.26,873.58M,0.18%
Oct 02 2015,6129.98,6072.47,6176.20,6051.62,888.46M,0.95%
Oct 05 2015,6298.92,6129.98,6301.05,6129.98,890.10M,2.76%
