Date,Price,Open,High,Low,Vol.,Change %
Jan 06 2017,19454.33,19393.55,19472.37,19354.44,1.23B,-0.34%
Jan 10 2017,19301.44,19414.83,19484.90,19255.35,1.17B,-0.79%
Jan 11 2017,19364.67,19358.64,19402.17,19325.46,1.27B,0.33%
Jan 12 2017,19134.70,19300.19,19300.19,19069.02,1.25B,-1.19%
Jan 13 2017,19287.28,19174.97,19299.36,19156.93,994.18M,0.80%
Jan 16 2017,19095.24,19219.13,19255.41,19061.27,860.57M,-1.00%
Jan 17 2017,18813.53,19038.45,19043.91,18812.86,1.10B,-1.48%
Jan 18 2017,18894.37,18753.96,18941.24,18650.33,1.23B,0.43%
Jan 19 2017,19072.25,19082.83,19122.39,18982.13,1.71B,0.94%
Jan 20 2017,19137.91,19059.15,19176.86,19040.20,1.26B,0.34%
Jan 23 2017,18891.03,18938.45,19024.21,18879.68,1.25B,-1.29%
Jan 24 2017,18787.99,18817.42,18915.70,18783.16,1.32B,-0.55%
Jan 25 2017,19057.50,19091.23,19133.18,18987.45,1.25B,1.43%
Jan 26 2017,19402.39,19260.67,19405.23,19232.46,1.45B,1.81%
Jan 27 2017,19467.40,19453.51,19486.68,19404.13,1.35B,0.34%
Jan 30 2017,19368.85,19371.28,19390.97,19295.80,978.02M,-0.51%
Jan 31 2017,19041.34,19145.35,19199.75,19041.34,1.34B,-1.69%
Feb 01 2017,19148.08,18926.97,19155.79,18916.18,1.31B,0.56%
Feb 02 2017,18914.58,19152.79,19170.63,18866.80,1.37B,-1.22%
Feb 03 2017,18918.20,18996.74,19061.26,18830.89,1.41B,0.02%
Feb 06 2017,18976.71,19069.72,19075.57,18899.40,1.20B,0.31%
Feb 07 2017,18910.78,18844.12,18970.58,18805.32,1.06B,-0.35%
Feb 08 2017,19007.60,18951.16,19009.24,18875.57,1.03B,0.51%
Feb 09 2017,18907.67,18942.04,18991.23,18874.91,1.30B,-0.53%
Feb 10 2017,19378.93,19216.74,19395.99,19193.57,1.49B,2.49%
Feb 13 2017,19459.15,19513.78,19519.44,19418.18,1.18B,0.41%
Feb 14 2017,19238.98,19478.86,19501.01,19232.85,1.43B,-1.13%
Feb 15 2017,19437.98,19438.81,19495.62,19420.00,1.43B,1.03%
Feb 16 2017,19347.53,19431.61,19431.61,19260.24,1.38B,-0.47%
Feb 17 2017,19234.62,19228.74,19275.39,19173.53,1.44B,-0.58%
Feb 20 2017,19251.08,19161.33,19274.75,19115.11,989.09M,0.09%
Feb 21 2017,19381.44,19267.87,19395.35,19261.98,1.01B,0.68%
Feb 22 2017,19379.87,19419.22,19419.22,19329.28,1.57B,-0.01%
Feb 23 2017,19371.46,19379.92,19379.92,19262.63,1.41B,-0.04%
Feb 24 2017,19283.54,19232.11,19381.10,19219.58,1.49B,-0.45%
Feb 27 2017,19107.47,19130.51,19178.99,18995.55,1.24B,-0.91%
Feb 28 2017,19118.99,19194.68,19267.99,19118.99,1.33B,0.06%
