Date,Price,Open,High,Low,Vol.,Change %
Dec 02 2016,20529.36,20557.50,20592.97,20468.72,17.36M,-0.55%
Dec 05 2016,20688.21,20521.71,20874.73,20511.26,17.19M,0.77%
Dec 06 2016,20892.54,20705.83,20892.57,20705.83,17.31M,0.99%
Dec 07 2016,21202.40,21045.01,21202.40,21042.61,27.16M,1.48%
Dec 08 2016,21443.05,21287.02,21459.06,21244.50,24.63M,1.14%
Dec 09 2016,21662.21,21467.76,21666.89,21453.30,23.79M,1.02%
Dec 12 2016,21600.94,21676.53,21702.89,21539.67,18.56M,-0.28%
Dec 13 2016,21769.54,21625.26,21790.05,21611.73,18.50M,0.78%
Dec 14 2016,21634.03,21740.36,21807.87,21633.63,26.02M,-0.62%
Dec 15 2016,21696.99,21660.50,21731.40,21578.76,22.97M,0.29%
Dec 16 2016,21816.24,21686.88,21889.77,21684.15,29.24M,0.55%
Dec 19 2016,21889.01,21808.46,21898.29,21791.64,16.06M,0.33%
Dec 20 2016,21954.22,21891.20,21981.17,21831.61,14.45M,0.30%
Dec 21 2016,22066.15,21954.55,22081.69,21949.06,14.40M,0.51%
Dec 22 2016,22048.52,22007.66,22088.67,21956.12,12.27M,-0.08%
Dec 23 2016,22088.74,22056.23,22117.83,22035.64,8.47M,0.18%
Dec 27 2016,22141.37,22135.76,22175.25,22122.51,5.71M,0.24%
Dec 28 2016,22154.86,22129.33,22177.48,22123.40,8.83M,0.06%
Dec 29 2016,22146.98,22077.40,22146.98,22054.89,7.78M,-0.04%
Dec 30 2016,22188.94,22140.78,22197.94,22081.32,7.06M,0.19%
Jan 02 2017,22405.19,22170.81,22476.40,22151.55,7.75M,0.97%
Jan 03 2017,22407.99,22466.63,22541.91,22367.35,16.71M,0.01%
Jan 04 2017,22256.98,22411.54,22423.86,22206.81,15.07M,-0.67%
Jan 05 2017,22282.17,22252.90,22344.99,22234.88,16.44M,0.11%
Jan 06 2017,22255.27,22244.79,22258.98,22153.22,13.36M,-0.12%
Jan 09 2017,22193.92,22279.13,22303.79,22120.27,14.21M,-0.28%
Jan 10 2017,22203.31,22230.73,22243.90,22128.84,16.77M,0.04%
Jan 11 2017,22364.10,22192.52,22413.93,22181.05,17.17M,0.72%
Jan 12 2017,22301.50,22368.19,22379.34,22260.87,18.90M,-0.28%
Jan 13 2017,22498.89,22356.14,22498.89,22318.83,16.20M,0.89%
Jan 16 2017,22528.75,22444.07,22556.40,22423.18,12.82M,0.13%
Jan 17 2017,22476.56,22513.91,22518.35,22314.56,18.38M,-0.23%
Jan 18 2017,22631.05,22535.18,22631.05,22478.69,17.66M,0.69%
Jan 19 2017,22634.84,22640.27,22684.62,22561.57,18.62M,0.02%
Jan 20 2017,22645.26,22590.75,22675.97,22553.56,17.87M,0.05%
Jan 23 2017,22568.48,22571.43,22602.54,22507.74,16.13M,-0.34%
Jan 24 2017,22711.01,22595.04,22711.01,22590.19,15.34M,0.63%
Jan 25 2017,22845.24,22800.40,22894.54,22784.18,20.55M,0.59%
Jan 26 2017,22861.96,22924.48,22944.28,22814.21,18.15M,0.07%
Jan 27 2017,22881.12,22856.91,22903.83,22822.46,14.77M,0.08%
Jan 30 2017,22595.42,22836.59,22844.83,22571.33,17.76M,-1.25%
Jan 31 2017,22465.86,22596.66,22730.81,22465.86,22.04M,-0.57%
Feb 01 2017,22577.31,22529.74,22692.45,22518.97,19.06M,0.50%
Feb 02 2017,22621.40,22588.01,22709.86,22555.51,16.18M,0.20%
Feb 03 2017,22644.50,22637.24,22708.73,22596.41,18.10M,0.10%
Feb 06 2017,22365.86,22630.24,22647.57,22365.86,19.90M,-1.23%
Feb 07 2017,22571.20,22356.29,22652.22,22332.99,19.88M,0.92%
Feb 08 2017,22709.31,22588.45,22744.56,22588.45,18.60M,0.61%
Feb 09 2017,22856.31,22749.37,22865.14,22694.13,18.58M,0.65%
Feb 10 2017,23032.20,22927.64,23035.80,22927.64,16.68M,0.77%
Feb 13 2017,23250.38,23082.63,23287.77,23082.63,18.23M,0.95%
Feb 14 2017,23285.69,23258.19,23328.20,23180.44,17.64M,0.15%
Feb 15 2017,23319.11,23326.25,23403.03,23256.03,17.82M,0.14%
