Date,Price,Open,High,Low,Vol.,Change %
Jan 22 2015,14763.98,14589.46,14792.49,14589.46,266.87M,1.40%
Jan 23 2015,14779.35,14775.05,14853.30,14741.63,226.37M,0.10%
Jan 26 2015,14797.83,14787.72,14803.73,14702.89,186.84M,0.13%
Jan 27 2015,14833.88,14773.46,14838.84,14656.27,223.93M,0.24%
Jan 28 2015,14602.88,14849.26,14852.68,14599.65,239.06M,-1.56%
Jan 29 2015,14637.28,14599.72,14672.58,14392.55,253.82M,0.24%
Jan 30 2015,14673.48,14581.24,14812.52,14514.60,324.26M,0.25%
Feb 02 2015,14900.47,14713.87,14931.07,14713.87,228.90M,1.55%
Feb 03 2015,15062.88,14955.79,15154.92,14955.79,316.77M,1.09%
Feb 04 2015,14995.65,15027.51,15056.35,14939.17,259.14M,-0.45%
Feb 05 2015,15124.92,15031.11,15172.32,15031.11,237.02M,0.86%
Feb 06 2015,15083.92,15149.54,15204.45,15025.64,221.62M,-0.27%
Feb 09 2015,15100.70,15084.93,15168.05,15056.60,207.88M,0.11%
Feb 10 2015,15112.52,15114.49,15147.73,14977.18,206.42M,0.08%
Feb 11 2015,15151.50,15092.88,15170.56,15080.74,223.44M,0.26%
Feb 12 2015,15228.52,15192.83,15236.72,15114.87,260.69M,0.51%
Feb 13 2015,15264.81,15281.86,15339.46,15256.73,194.13M,0.24%
Feb 17 2015,15284.61,15249.03,15349.01,15190.16,188.67M,0.13%
Feb 18 2015,15212.75,15276.19,15286.39,15178.04,216.99M,-0.47%
Feb 19 2015,15180.33,15198.88,15211.81,15099.91,196.61M,-0.21%
Feb 20 2015,15172.24,15187.71,15232.74,15124.30,212.48M,-0.05%
Feb 23 2015,15200.26,15127.59,15204.59,15120.75,188.33M,0.18%
Feb 24 2015,15164.97,15215.10,15274.99,15150.70,202.90M,-0.23%
Feb 25 2015,15228.57,15201.43,15258.85,15155.11,202.16M,0.42%
Feb 26 2015,15241.16,15273.09,15318.36,15241.16,189.36M,0.08%
Feb 27 2015,15234.34,15237.63,15333.61,15234.34,339.75M,-0.04%
Mar 02 2015,15264.05,15240.93,15283.72,15212.26,192.65M,0.20%
Mar 03 2015,15133.85,15258.04,15258.04,15109.88,195.70M,-0.85%
Mar 04 2015,15082.84,15108.70,15135.92,14995.07,196.31M,-0.34%
Mar 05 2015,15103.11,15136.70,15189.10,15094.84,191.33M,0.13%
Mar 06 2015,14952.50,15067.46,15145.28,14910.30,230.72M,-1.00%
Mar 09 2015,14854.49,14964.60,14964.60,14854.49,182.39M,-0.66%
Mar 10 2015,14641.76,14784.72,14784.72,14627.97,198.31M,-1.43%
Mar 11 2015,14739.20,14650.49,14778.92,14637.62,189.46M,0.67%
Mar 12 2015,14770.72,14744.84,14809.06,14719.68,182.56M,0.21%
Mar 13 2015,14731.50,14734.66,14738.93,14606.19,185.44M,-0.27%
Mar 16 2015,14862.76,14733.51,14913.54,14719.27,187.66M,0.89%
